Equipment_id,Timestamp,Engine_temp,oil_pressure,Hydraulic_pressure,Operating_hours,Vibrations,Tool_wear,Fuel_rate,Ambient_temp,Terrain_type,Failure_event
FCTIPPER300,2024-12-01,688,2.22958178,308.5,1761,27.2,76,7.149705926,297.4,"""paved""",0
FCTIPPER301,2024-12-01,407,2.955656743,308.6,1486,45.9,78,10.65524831,297.5,"""paved""",1
FCXCA01,2024-12-01,1097,3.990161307,308.6,1664,30.1,81,0.568141272,297.6,"""sandy_wet""",0
FCXCA02,2024-12-01,785,4.631654809,308.6,1576,32.7,83,5.939771475,297.6,"""sandy_wet""",0
FCXCA03,2024-12-01,686,2.416846169,308.6,1463,46.7,85,5.5774023,297.6,"""alluvial""",1
FCXCA04,2024-12-01,1187,2.544725347,308.6,1585,42,90,4.327270779,297.6,"""alluvial""",1
FCXCA05,2024-12-01,782,3.830238553,308.7,1479,45.7,93,3.502596402,297.7,"""plain""",0
FCXCA06,2024-12-01,1018,2.026895018,308.7,1449,40.2,95,2.480233375,297.7,"""plain""",0
FCXCA07,2024-12-01,864,5.376284497,308.8,1404,50.3,97,9.207124616,297.7,"""mixed""",0
FCXCA08,2024-12-01,1311,2.984377609,308.7,1694,29.1,102,8.322344135,297.7,"""marshy""",0
FCXCA09,2024-12-01,1360,3.766164003,308.7,1731,28.4,104,6.230961085,297.7,"""paved""",0
FCXCA10,2024-12-01,837,5.001720637,308.6,1522,37,106,5.756578808,297.6,"""sandy_wet""",0
FCXCA11,2024-12-01,1276,5.481771577,308.5,1536,36.9,108,5.348832397,297.5,"""alluvial""",1
FCXCA12,2024-12-01,520,3.595404872,308.5,1373,39.9,110,12.19896676,297.5,,1
FCXCA13,2024-12-01,560,4.993738136,308.5,1597,36.4,112,8.61463353,297.5,"""rocky""",1
FCXCA14,2024-12-01,711,3.382604379,308.5,1678,34.2,114,10.24843903,297.6,"""rocky""",1
FCXCA15,2024-12-01,769,3.434042977,308.5,1452,42.6,116,5.649268549,297.6,"""sandy""",1
FCXCA16,2024-12-01,490,4.159162361,308.5,1447,41.6,118,2.613083533,297.5,"""plain""",1
FCXCA17,2024-12-01,820,2.223658806,308.5,1574,37.1,121,9.981141631,297.6,"""mixed""",1
FCXCA18,2024-12-01,1314,3.081634441,308.6,1528,40,123,10.88984796,297.6,"""mixed""",1
FCXCA19,2024-12-01,567,1.965291822,308.7,1688,27.2,125,3.385490329,297.7,"""marshy""",1
FCXCA20,2024-12-01,680,3.97202865,308.6,1393,40.4,127,7.746926076,297.6,"""plain""",0
FCXCA21,2024-12-01,1073,3.996285668,308.6,1429,50.5,129,8.005575743,297.5,"""sandy-wet""",0
FCXCA22,2024-12-01,903,3.944852962,308.6,1347,57,132,6.879912141,297.5,"""alluvial""",1
FCXCA23,2024-12-01,386,2.385059557,308.6,1553,40.5,135,7.57151626,297.6,"""marshy""",1
FCXCA24,2024-12-01,915,1.918258674,308.6,1260,53.6,137,6.022019419,297.5,"""plain""",1
FCXCA25,2024-12-01,578,3.939704306,308.6,1546,33.8,139,6.079533056,297.5,"""paved""",0
FCXCA26,2024-12-01,792,4.469095137,308.6,1596,36,141,7.376254166,297.5,"""paved""",0
FCXCA27,2024-12-01,791,2.766349304,308.5,1340,57.4,143,5.886468867,297.5,"""sandy_wet""",1
FCXCA28,2024-12-01,475,2.560386808,308.4,1369,54.8,145,6.38656646,297.5,"""sandy_wet""",1
FCXCA29,2024-12-01,443,2.513207825,308.5,1462,52.3,148,10.57330865,297.5,"""alluvial""",1
FCXCA30,2024-12-01,893,4.694957369,308.4,1487,46.2,150,3.992180969,297.4,"""alluvial""",1
FCXCA31,2024-12-01,806,3.899727915,308.6,1510,35.5,155,5.227293447,297.5,"""plain""",1
FCXCA32,2024-12-01,902,2.743747328,308.5,1671,28,158,5.113640046,297.5,"""rocky""",0
FCXCA33,2024-12-01,632,2.158753018,308.5,1612,30,163,3.396352839,297.5,"""rocky""",1
FCXCA34,2024-12-01,780,2.099406572,308.6,1509,39.7,166,3.626802191,297.6,"""sandy""",1
FCXCA35,2024-12-01,485,3.796991557,308.6,1415,47.3,169,5.074277285,297.6,"""plain""",0
FCXCA36,2024-12-01,608,4.824025918,308.6,2384,14.4,171,7.65660751,297.6,"""mixed""",1
FCXCA37,2024-12-01,697,3.207898747,308.6,1326,62.4,173,6.689426815,297.6,"""mixed""",1
FCXCA38,2024-12-01,508,5.760310809,308.6,1390,53.4,175,7.417812982,297.6,"""marshy""",1
FCXCA39,2024-12-01,1224,0.469211705,308.7,1392,41.2,178,3.552624631,297.6,"""plain""",0
FCXCA40,2024-12-01,626,2.608232484,308.8,1385,44.4,181,6.712785967,297.6,"""sandy-wet""",1
FCXCA41,2024-12-01,811,2.307386884,308.8,1896,24.5,186,4.044584026,297.7,"""alluvial""",0
FCXCA42,2024-12-01,937,4.625205826,308.7,1474,46.8,188,9.729380648,297.7,"""marshy""",1
FCXCA43,2024-12-01,487,4.080767517,308.8,1388,45.6,190,6.563899292,297.7,"""plain""",1
FCXCA44,2024-12-01,508,2.761401344,308.9,1715,27.2,193,4.415968138,297.7,"""paved""",1
FCXCA45,2024-12-01,1154,2.296651601,308.9,1650,32.2,195,6.495914461,297.8,"""paved""",1
FCXCA46,2024-12-01,689,2.250577206,308.9,1871,25.6,200,6.564770589,297.8,"""sandy_wet""",1
FCXCA47,2024-12-01,658,2.043852338,309,1403,64.2,0,9.326471725,297.8,"""sandy_wet""",0
FCXCA48,2024-12-01,1053,3.229326908,308.9,1518,40.4,2,6.718307893,297.8,"""alluvial""",1
FCXCA49,2024-12-01,1482,4.153633962,309.1,1504,43,4,4.945679321,297.9,"""alluvial""",1
FCXCA50,2024-12-01,498,2.441165477,309,1340,56.9,6,2.306356279,297.8,"""plain""",1
FCXCA51,2024-12-01,783,3.094467258,309.1,1435,44.7,8,8.310253879,297.9,"""plain""",1
FCXCA52,2024-12-01,530,5.204290187,309.1,1507,36.9,13,7.979384428,297.9,"""mixed""",1
FCXCA53,2024-12-01,485,1.966245391,309.1,1521,36.1,15,3.297081126,297.9,"""marshy""",0
FCXCA54,2024-12-01,414,2.959877902,309,1576,45,17,9.779070967,297.8,"""paved""",1
FCXCA55,2024-12-01,878,3.455617475,309.1,1543,36.6,20,6.717950321,297.9,"""sandy_wet""",1
FCXCA56,2024-12-01,533,1.978938303,309.2,1665,36.6,22,6.485261284,298,"""alluvial""",1
FCXCA57,2024-12-01,767,3.53485651,309.1,1442,50.3,24,4.487744997,297.9,"""rocky""",0
FCXCA58,2024-12-01,704,3.628245929,309,1629,29,26,6.208172136,297.9,"""rocky""",1
FCXCA59,2024-12-01,638,5.078508159,309,1379,47.3,28,5.132750731,297.9,"""sandy""",0
FCXCA60,2024-12-01,1088,4.838102553,309,1502,40.2,30,4.993693361,297.9,"""plain""",0
FCXCA61,2024-12-01,1004,3.08895216,309.1,1595,32,32,11.21186735,297.9,"""mixed""",1
FCXCA62,2024-12-01,1379,3.331049105,309,1439,38.5,34,2.979491694,298,"""mixed""",0
FCXCA63,2024-12-01,936,3.314460108,309,1970,21.6,37,4.677689198,297.9,"""marshy""",1
FCXCA64,2024-12-01,520,2.158544654,309,1562,35.8,40,4.428864146,297.9,"""plain""",1
FCXCA65,2024-12-01,1359,4.169003462,309,1530,40.9,42,9.383692497,297.9,"""sandy-wet""",0
FCXCA66,2024-12-01,771,3.525258399,308.9,1393,40.6,45,6.83385767,297.9,"""alluvial""",1
FCXCA67,2024-12-01,818,5.397644751,309,1532,37.6,47,6.131988084,297.9,"""marshy""",0
FCXCA68,2024-12-01,717,3.031110092,308.9,1607,37.7,49,7.099309122,298,"""plain""",0
FCXCA69,2024-12-01,659,2.288241891,308.8,1469,49,51,4.764121931,297.9,"""paved""",0
FCXCA70,2024-12-01,897,3.552377198,308.8,1538,37.6,54,8.118598956,297.9,"""paved""",1
FCXCA71,2024-12-01,1060,2.806662157,308.8,1613,31.4,57,6.86346746,297.9,"""sandy_wet""",0
FCXCA72,2024-12-01,727,3.473620845,308.8,1602,32.1,59,8.369935497,297.9,"""sandy_wet""",1
FCXCA73,2024-12-01,576,3.721638129,308.7,1404,44.2,62,5.453007848,297.8,"""alluvial""",0
FCXCA74,2024-12-01,779,3.514625009,308.8,1548,36.9,64,6.938582853,297.8,"""alluvial""",1
FCXCA75,2024-12-01,766,5.007618463,308.8,1559,35.2,66,6.401495794,297.8,"""plain""",1
FCXCA76,2024-12-01,825,4.153615267,308.8,1621,36.1,68,7.028772535,297.8,"""rocky""",1
FCXCA77,2024-12-01,717,2.219415017,308.8,1579,32.9,70,8.821054314,297.8,"""rocky""",1
FCXCA78,2024-12-01,1583,2.300041032,308.9,1547,44,72,5.819846032,297.9,"""sandy""",0
FCXCA79,2024-12-01,505,2.904714365,308.8,1386,48.6,75,6.246291069,297.9,"""plain""",1
FCXCA80,2024-12-01,771,3.916701455,308.9,1406,40.9,77,5.136609766,298,"""mixed""",1
FCXCA81,2024-12-01,699,2.179805149,309,1393,55.9,79,3.904397587,298,"""mixed""",1
FCXCA82,2024-12-01,894,2.372567793,309,2456,13.9,82,5.142627495,297.9,"""marshy""",1
FCXCA83,2024-12-01,629,4.498698862,309,1409,49.1,85,12.61107627,298,"""plain""",1
FCXCA84,2024-12-01,562,2.352617437,308.9,1390,53.9,88,9.587946182,298,"""sandy-wet""",0
FCXCA85,2024-12-01,648,1.996696605,309,1679,32.4,90,5.445371133,298,"""alluvial""",0
FCXCA86,2024-12-01,692,2.851029895,308.9,1508,37.1,92,7.518381561,298,"""marshy""",1
FCXCA87,2024-12-01,845,3.321214188,308.8,1681,31.7,94,5.202372147,297.9,"""plain""",1
FCXCA88,2024-12-01,2172,2.500947829,308.8,1469,43.7,96,6.487192259,297.7,"""paved""",1
FCXCA89,2024-12-01,594,4.729445742,308.8,1421,49.6,101,2.437721166,297.8,"""paved""",1
FCXCA90,2024-12-01,773,2.122444506,308.8,1354,50.2,103,5.811515566,297.7,"""sandy_wet""",1
FCXCA91,2024-12-01,554,3.069328449,308.8,1350,57,105,6.696547515,297.7,"""sandy_wet""",1
FCXCA92,2024-12-01,656,3.727945986,308.9,1282,58.1,108,6.00527126,297.8,"""alluvial""",1
FCXCA93,2024-12-01,473,2.63068775,309,1675,30,110,15.8331589,297.8,"""alluvial""",1
FCXCA94,2024-12-01,1052,2.887843313,309,1525,38.5,113,5.323554092,297.9,"""plain""",0
FCXCA95,2024-12-01,451,2.57597981,309,1382,43.9,116,9.877693357,297.9,"""plain""",0
FCXCA96,2024-12-01,470,4.372861759,309,1450,46.8,118,7.702003548,297.9,"""mixed""",1
FCXCA97,2024-12-01,438,2.549719908,309.1,1820,23.6,120,2.511656714,298,"""marshy""",1
FCXCA98,2024-12-01,826,1.977965866,309.1,1822,23.5,122,12.74520565,298,"""paved""",1
FCXCA99,2024-12-01,696,1.858200531,309.1,1473,44.3,124,1.310096659,298,"""sandy_wet""",1
FCXCA100,2024-12-01,580,2.230721753,309.1,1572,37.5,126,5.731391009,298.1,"""alluvial""",1
FCXCA101,2024-12-01,1074,3.601523569,309,2042,17.8,129,5.32598241,298.1,,0
FCXCA102,2024-12-01,965,3.483797969,309.2,1922,22.6,132,10.50528124,298.2,"""rocky""",1
FCXCA103,2024-12-01,1185,2.857627579,309.1,1539,36.5,134,8.166301316,298.2,"""rocky""",0
FCXCA104,2024-12-01,524,3.700731742,309.1,1350,52,136,10.93257438,298.2,"""sandy""",1
FCXCA105,2024-12-01,1227,2.590067815,309.1,1403,45.1,138,7.976503853,298.3,"""plain""",0
FCXCA106,2024-12-01,541,3.748771916,309.1,1904,20.3,140,6.30106059,298.3,"""mixed""",1
FCXCA107,2024-12-01,355,1.88799438,308.9,1592,35.2,142,4.040656759,298.2,"""mixed""",1
FCXCA108,2024-12-01,580,4.4681243,308.7,1556,31.6,145,9.182580668,298.1,"""marshy""",1
FCXCA109,2024-12-01,664,4.052912034,308.8,1811,25.4,147,7.267175974,298.1,"""plain""",0
FCXCA110,2024-12-01,723,2.994447407,308.8,1456,41.2,150,7.83207672,298.2,"""sandy-wet""",1
FCXCA111,2024-12-01,675,3.561178406,308.8,1436,51.9,153,5.163843547,298.2,"""alluvial""",0
FCXCA112,2024-12-01,583,2.250773198,308.7,1362,49.6,158,4.178575691,298.1,"""marshy""",0
FCXCA113,2024-12-01,998,2.548794692,308.7,1683,29.1,161,6.235974662,298.1,"""plain""",0
FCXCA114,2024-12-01,539,2.584313306,308.7,1269,60.9,163,7.811089594,298.2,"""paved""",1
FCXCA115,2024-12-01,790,2.266310939,308.8,1454,49,166,5.481657841,298.3,"""paved""",0
FCXCA116,2024-12-01,1062,3.505451377,308.8,1767,27.3,168,10.6759663,298.3,"""sandy_wet""",1
FCXCA117,2024-12-01,672,2.424016598,308.9,1708,27.3,170,1.401521494,298.3,"""sandy_wet""",0
FCXCA118,2024-12-01,652,1.939258636,308.9,1862,27,172,6.206836182,298.3,"""alluvial""",1
FCXCA119,2024-12-01,622,5.536435803,308.9,1695,30.7,174,4.208269503,298.3,"""alluvial""",1
FCXCA120,2024-12-01,976,2.294180227,309.1,1488,40.6,176,5.901785661,298.3,"""plain""",1
FCXCA121,2024-12-01,1011,2.808924551,309,1657,32.2,179,6.346155348,298.3,"""rocky""",0
FCXCA122,2024-12-01,558,5.02509512,309,1823,25.9,181,13.62278292,298.3,"""rocky""",1
FCXCA123,2024-12-01,958,4.788685728,309.1,1651,28.8,186,5.104341905,298.2,"""sandy""",1
FCXCA124,2024-12-01,872,4.562843801,309,1533,36.1,189,1.976794989,298.1,"""plain""",1
FCXCA125,2024-12-01,618,2.6171404,309,1508,40.5,192,3.379549818,298.2,"""mixed""",0
FCXCA126,2024-12-01,448,1.989825217,309.1,1616,31.1,195,4.281498054,298.3,"""mixed""",1
FCXCA127,2024-12-01,803,4.453384904,309,1651,31.5,197,3.140929178,298.2,"""marshy""",0
FCXCA128,2024-12-01,613,4.702312041,309.1,1569,35.2,199,8.451387583,298.2,"""plain""",1
FCXCA129,2024-12-01,451,2.755170463,309.1,1296,58.7,201,8.194505741,298.3,"""sandy-wet""",0
FCXCA130,2024-12-01,670,1.650779843,309,1379,43.2,0,4.093380223,298.3,"""alluvial""",1
FCXCA131,2024-12-01,515,3.404753052,309,1694,28,5,9.213680287,298.2,"""marshy""",1
FCXCA132,2024-12-01,1383,2.270346982,309,1377,57.8,8,8.695238554,298.2,"""plain""",0
FCXCA133,2024-12-01,222,2.797217195,309,1470,38.4,10,3.894904671,298.3,"""paved""",1
FCXCA134,2024-12-01,905,3.980691201,309.1,1404,47,15,5.122327349,298.3,"""paved""",1
FCXCA135,2024-12-01,633,2.367211713,309.1,1593,40.1,18,4.645571317,298.3,"""sandy_wet""",0
FCXCA136,2024-12-01,442,3.054944806,309,1526,36.9,20,4.182599615,298.3,"""sandy_wet""",1
FCXCA137,2024-12-01,426,4.338599218,308.9,1390,49.7,23,5.629390237,298.3,"""alluvial""",1
FCXCA138,2024-12-01,844,3.126165553,308.9,1737,25.5,26,6.368980744,298.2,"""alluvial""",1
FCXCA139,2024-12-01,1232,3.296459064,308.8,1362,57.3,28,3.338734654,298.2,"""plain""",0
FCXCA140,2024-12-01,1158,2.593497993,308.8,1666,31.5,30,5.206824398,298.2,"""plain""",1
FCXCA141,2024-12-01,675,4.380166234,308.8,1354,60.9,32,4.336278283,298.2,"""mixed""",0
FCXCA142,2024-12-01,763,1.829903561,308.8,1302,60.4,34,4.084033309,298.2,"""marshy""",1
FCXCA143,2024-12-01,604,2.602116906,308.7,1991,20.5,36,6.599066253,298.2,"""paved""",0
FCXCA144,2024-12-01,539,2.279224896,308.6,1353,54.1,38,10.86779042,298.2,"""sandy_wet""",0
FCXCA145,2024-12-01,516,4.37331772,308.7,1520,35.7,40,1.427812409,298.2,"""alluvial""",1
FCXCA146,2024-12-01,420,4.747235372,308.7,1428,54.9,45,13.09967775,298.2,"""rocky""",1
FCXCA147,2024-12-01,462,4.174993155,308.7,1605,29.4,47,1.377444984,298.2,"""rocky""",1
FCXCA148,2024-12-01,1101,2.70897598,308.7,1691,30.3,49,5.858343004,298.1,"""sandy""",0
FCXCA149,2024-12-01,787,2.497371456,308.7,1447,48.4,51,6.363422051,298.2,"""plain""",1
FCXCA150,2024-12-01,542,2.243619111,308.8,1606,39.9,53,5.893222231,298.2,"""mixed""",1
FCXCA151,2024-12-01,616,2.800752483,308.8,1645,28.2,58,7.744998521,298.2,"""mixed""",1
FCXCA152,2024-12-01,675,4.132961186,308.8,1470,43.3,61,7.653943936,298.2,"""marshy""",0
FCXCA153,2024-12-01,647,2.246459095,308.9,1336,45,66,11.61380616,298.2,"""plain""",0
FCXCA154,2024-12-01,861,1.73843833,308.9,1414,44.3,68,4.307443802,298.2,"""sandy-wet""",1
FCXCA155,2024-12-01,987,2.695108041,309,1802,27.5,71,5.729253778,298.3,"""alluvial""",0
FCXCA156,2024-12-01,757,2.963685683,308.9,1683,31.7,74,4.731725761,298.2,"""marshy""",1
FCXCA157,2024-12-01,1491,4.369566158,309,1410,47.6,76,5.194234994,298.2,"""plain""",0
FCXCA158,2024-12-01,868,3.079106643,308.9,1605,32,79,5.265877151,298.2,"""paved""",0
FCXCA159,2024-12-01,987,4.490323803,308.9,1709,28.1,81,4.15726387,298.2,"""paved""",1
FCXCA160,2024-12-01,1489,5.020693605,308.9,1444,53.1,83,5.685678147,298.2,"""sandy_wet""",0
FCXCA161,2024-12-01,543,5.243984949,308.9,1367,45,85,8.415203275,298.2,"""sandy_wet""",1
FCXCA162,2024-12-01,806,3.299033644,309,1418,44.2,87,4.51804168,298.2,"""alluvial""",0
FCXCA163,2024-12-01,487,3.783765839,309,1353,57.8,89,8.63043842,298.2,"""alluvial""",1
FCXCA164,2024-12-01,1178,4.249298819,309,1643,34.1,91,3.439974816,298.2,"""plain""",0
FCXCA165,2024-12-01,759,2.75772914,309.1,1437,38,93,7.978072176,298.3,"""rocky""",0
FCXCA166,2024-12-01,640,2.450913346,309,1437,36.2,95,4.893344374,298.1,"""rocky""",1
FCXCA167,2024-12-01,514,3.541638206,309,1413,47.9,97,5.792818006,298.2,"""sandy""",1
FCXCA168,2024-12-01,359,4.495708511,309,1524,39.1,100,5.530627304,298.2,"""plain""",1
FCXCA169,2024-12-01,1582,5.968325465,308.9,1479,43.4,105,7.461266367,298.1,"""mixed""",0
FCXCA170,2024-12-01,485,2.754458406,308.9,1313,50.6,108,0.464514665,298.1,"""mixed""",0
FCXCA171,2024-12-01,464,3.926507002,308.9,1335,50.4,110,2.563041655,298.1,"""marshy""",0
FCXCA172,2024-12-01,1152,2.24962508,308.9,1367,41.9,113,7.320478819,298.1,"""plain""",1
FCXCA173,2024-12-01,472,2.710397879,308.9,1459,50.3,115,4.817587688,298.1,"""sandy-wet""",1
FCXCA174,2024-12-01,649,3.489845307,308.9,1804,25.1,118,9.905419625,298.1,"""alluvial""",1
FCXCA175,2024-12-01,870,2.79386594,309,1491,38.3,121,7.302392432,298.2,"""marshy""",1
FCXCA176,2024-12-01,484,2.643658154,309.1,1537,43,123,4.587758583,298.3,"""plain""",1
FCXCA177,2024-12-01,824,4.526066741,309.1,1646,30.2,125,8.672850756,298.3,"""paved""",1
FCXCA178,2024-12-01,1126,4.090414242,309.2,1783,28.3,130,2.580531686,298.3,"""paved""",0
FCXCA179,2024-12-01,587,3.58622583,309.1,1395,49.8,133,16.83200881,298.3,"""sandy_wet""",1
FCXCA180,2024-12-01,754,4.81133784,309.1,1423,48,135,5.725396102,298.4,"""sandy_wet""",1
FCXCA181,2024-12-01,602,5.675429031,309.2,1562,37.6,137,4.759761827,298.3,"""alluvial""",1
FCXCA182,2024-12-01,1012,4.119215473,309.3,1549,40.8,139,4.775609979,298.4,"""alluvial""",0
FCXCA183,2024-12-01,1185,2.28689825,309.4,1540,43.2,141,6.866089759,298.4,"""plain""",0
FCXCA184,2024-12-01,1014,2.812114765,309.4,1573,33.6,143,3.96659466,298.5,"""plain""",0
FCXCA185,2024-12-01,939,4.67504587,309.4,1418,45.1,148,4.767254904,298.5,"""mixed""",1
FCXCA186,2024-12-01,667,5.714216564,309.4,1565,33.7,150,8.03302675,298.5,"""marshy""",1
FCXCA187,2024-12-01,1003,3.480686086,309.5,1569,41,153,6.13709598,298.5,"""paved""",0
FCXCA188,2024-12-01,1391,3.117776074,309.4,1417,41.2,155,8.852479213,298.5,"""sandy_wet""",0
FCXCA189,2024-12-01,492,5.138088676,309.5,1480,38.1,160,4.547446521,298.5,"""alluvial""",1
FCXCA190,2024-12-01,556,2.224514739,309.4,1364,44.5,162,5.926193956,298.5,"""rocky""",1
FCXCA191,2024-12-01,640,5.561840747,309.4,1911,21.5,164,8.326702825,298.5,"""rocky""",1
FCXCA192,2024-12-01,1143,4.423627685,309.3,1409,43.1,166,7.655914795,298.4,"""paved""",0
FCXCA193,2024-12-01,1143,3.028660934,309.2,1335,53.5,168,3.849784747,298.4,"""rocky""",0
FCXCA194,2024-12-01,786,2.718334184,309.3,1512,38.1,170,7.626409612,298.5,"""rocky""",0
FCXCA195,2024-12-01,676,2.040477164,309.4,1447,40.2,173,6.550665365,298.6,"""sandy""",0
FCXCA196,2024-12-01,866,4.437971772,309.3,1537,37.6,175,5.395554162,298.6,"""plain""",1
FCXCA197,2024-12-01,843,3.471968105,309.3,1510,40.8,177,5.314476744,298.6,"""mixed""",0
FCXCA198,2024-12-01,705,3.397853235,309.3,1677,31.2,180,7.71707214,298.6,"""mixed""",1
FCXCA199,2024-12-01,619,4.440160925,309.2,1504,33.7,182,2.447053477,298.5,"""marshy""",1
FCXCA200,2024-12-01,1015,2.282247263,309.1,2051,19,184,4.822540646,298.5,"""plain""",1
FCXCA201,2024-12-01,848,4.937824376,309.1,1474,41.3,189,13.0776305,298.5,"""sandy-wet""",1
FCXCA202,2024-12-01,823,5.815189629,309,1507,36.1,191,5.732660623,298.4,"""alluvial""",1
FCXCA203,2024-12-01,988,2.877019805,308.9,1496,37.9,194,4.328917496,298.4,"""marshy""",0
FCXCA204,2024-12-01,698,2.766080214,309,1921,22,196,8.173538762,298.5,"""plain""",1
FCXCA205,2024-12-01,652,1.016996919,309,1450,40.5,199,13.70282688,298.5,"""paved""",1
FCXCA206,2024-12-01,539,2.596259363,308.9,1402,44.8,201,8.562522465,298.4,"""paved""",1
FCXCA207,2024-12-01,601,3.504002002,308.9,1501,50,203,5.896181387,298.4,"""sandy_wet""",1
FCXCA208,2024-12-01,610,2.550123853,308.9,1725,31.9,205,2.558877196,298.5,"""sandy_wet""",1
FCXCA209,2024-12-01,799,4.155237059,308.9,1500,40.3,207,5.804168007,298.5,"""alluvial""",1
FCXCA210,2024-12-01,927,3.615636072,309,1531,30.8,212,5.932757518,298.5,"""alluvial""",1
FCXCA211,2024-12-01,735,2.708030813,309,1458,44.8,217,6.565113674,298.5,"""plain""",0
FCXCA212,2024-12-01,830,4.188529586,308.9,1577,37.1,0,12.58405239,298.4,"""rocky""",0
FCXCA213,2024-12-01,809,3.75567279,308.9,1363,46.1,5,6.788085071,298.3,"""rocky""",1
FCXCA214,2024-12-01,490,2.438762739,308.9,1706,31.8,8,11.30651196,298.3,"""sandy""",1
FCXCA215,2024-12-01,751,3.52383619,308.8,1391,50.4,13,6.491420535,298.3,"""plain""",1
FCXCA216,2024-12-01,758,2.769053558,308.8,1616,33.7,16,5.139731074,298.2,"""mixed""",1
FCXCA217,2024-12-01,857,1.872074758,308.8,1442,47,18,3.123607618,298.2,"""mixed""",1
FCXCA218,2024-12-01,1052,1.803585226,308.8,1626,40.4,20,4.251557411,298.2,"""marshy""",0
FCXCA219,2024-12-01,695,2.341005217,308.7,1426,42.6,23,4.103370196,298.2,"""plain""",1
FCXCA220,2024-12-01,743,2.112867595,308.7,1436,49.1,26,3.676133783,298.2,"""sandy-wet""",1
FCXCA221,2024-12-01,399,3.967771551,308.7,1599,36.2,28,5.376547537,298.2,"""alluvial""",1
FCXCA222,2024-12-01,740,5.226099993,308.7,2186,17.8,31,5.516890055,298.2,"""marshy""",1
FCXCA223,2024-12-01,661,2.546529179,308.8,1645,30.4,33,10.52663226,298.3,"""plain""",1
FCXCA224,2024-12-01,653,3.768659249,308.7,1780,27.9,35,5.491255304,298.2,"""paved""",0
FCXCA225,2024-12-01,619,2.343295886,308.8,1345,44.3,37,10.502666,298.2,"""paved""",1
FCXCA226,2024-12-01,436,3.638322152,308.8,1607,31.9,39,14.53602021,298.2,"""sandy_wet""",1
FCXCA227,2024-12-01,1383,2.675943975,308.9,1708,28,42,3.607179217,298.3,"""sandy_wet""",0
FCXCA228,2024-12-01,793,2.41068385,308.9,1270,52.7,44,5.716225908,298.3,"""alluvial""",0
FCXCA229,2024-12-01,547,1.99105066,308.9,1646,25.4,46,5.159345903,298.3,"""alluvial""",1
FCXCA230,2024-12-01,672,3.970672935,308.7,1407,45.1,49,6.237163474,298.2,"""plain""",0
FCXCA231,2024-12-01,576,3.807777266,308.7,1581,47.4,51,6.291031153,298.1,"""plain""",1
FCXCA232,2024-12-01,643,2.81062067,308.6,1532,42.6,54,4.015029969,298,"""mixed""",0
FCXCA233,2024-12-01,1019,4.512713286,308.6,1610,33.1,56,5.855153689,298,"""marshy""",1
FCXCA234,2024-12-01,853,1.938875002,308.5,1682,33,58,15.15064284,298,"""paved""",0
FCXCA235,2024-12-01,648,3.544289801,308.5,1519,34.3,61,7.597946587,297.9,"""sandy_wet""",1
FCXCA236,2024-12-01,756,3.521078145,308.5,1683,28.5,63,6.679929956,297.9,"""alluvial""",0
FCXCA237,2024-12-01,896,4.979650698,308.6,1254,55.8,65,5.22181211,298,"""rocky""",1
FCXCA238,2024-12-01,745,4.104788581,308.5,1461,48,68,4.946475064,298,"""rocky""",1
FCXCA239,2024-12-01,630,1.743583684,308.5,1472,45.1,70,2.310593824,297.9,"""sandy""",1
FCXCA240,2024-12-01,525,4.145411734,308.4,1510,38.6,72,6.06849667,297.7,"""plain""",0
FCXCA241,2024-12-01,651,5.878920929,308.3,1547,36.8,74,9.90887477,297.7,"""mixed""",1
FCXCA242,2024-12-01,670,3.582637961,308.4,1418,51.9,77,7.936887827,297.7,"""mixed""",0
FCXCA243,2024-12-01,719,4.156103612,308.4,1289,51.3,82,3.668869207,297.7,"""marshy""",0
FCXCA244,2024-12-01,1187,2.20503426,308.4,1487,41.4,84,15.12846204,297.7,"""plain""",0
FCXCA245,2024-12-01,702,4.526542597,308.5,1453,45.5,86,7.585515474,297.7,"""sandy-wet""",1
FCXCA246,2024-12-01,493,2.489451802,308.5,1466,44.7,88,5.651003264,297.8,"""alluvial""",1
FCXCA247,2024-12-01,871,2.470926284,308.4,1288,49.5,91,5.881057836,297.7,"""marshy""",1
FCXCA248,2024-12-01,956,2.710183947,308.4,1738,27.7,96,6.438228071,297.7,"""plain""",1
FCXCA249,2024-12-01,892,4.291684898,308.3,1488,41,101,4.781538852,297.7,"""paved""",0
FCXCA250,2024-12-01,504,2.266321146,308.3,1816,28.8,106,4.704251554,297.6,"""paved""",1
FCXCA251,2024-12-01,1383,1.417497479,308.2,1419,48.5,108,9.571867799,297.5,"""sandy_wet""",0
FCXCA252,2024-12-01,1021,3.600016444,308.1,1435,45.7,110,5.911078108,297.4,"""sandy_wet""",0
FCXCA253,2024-12-01,711,2.679535865,308.1,1480,42.4,112,8.016327427,297.5,"""alluvial""",1
FCXCA254,2024-12-01,798,1.988798241,308.2,1610,33.6,115,2.982691903,297.5,"""alluvial""",0
FCXCA255,2024-12-01,1384,2.16343859,308.1,1548,38.2,117,0.754384647,297.5,"""plain""",0
FCXCA256,2024-12-01,675,3.426774861,308.1,1379,57.4,122,9.246831694,297.6,"""rocky""",1
